1136	14
1137	1
1731	2
1732	1
1733	0
1734	4
1735	3
1736	5
542	19
543	15
544	20
545	5
546	18
547	17
548	9
549	26
550	8
551	14
552	1
553	29
554	11
555	10
556	22
557	27
558	0
559	16
560	2
561	28
562	3
563	6
564	12
565	7
566	25
567	23
568	4
569	24
570	13
571	21
1092	0
437	9
438	24
439	28
440	20
441	13
442	8
443	29
444	12
445	41
446	17
447	22
448	25
449	40
450	5
451	6
452	38
453	0
454	4
455	32
456	31
457	19
458	37
459	35
460	26
461	2
462	21
463	10
464	36
465	7
466	30
467	14
468	34
469	1
470	3
471	39
472	23
473	15
474	27
475	16
476	11
477	18
404	24
405	23
406	27
407	1
408	17
409	19
410	6
411	18
412	0
413	8
414	3
415	14
416	9
417	10
418	7
419	15
420	26
421	25
422	20
423	22
424	21
425	16
426	2
427	11
428	28
429	12
430	4
431	5
432	13
478	14
479	23
480	13
481	7
482	0
483	18
484	4
485	16
486	6
487	1
488	11
489	17
490	9
491	22
492	24
493	15
494	12
495	8
496	3
497	20
498	21
499	10
500	19
501	2
502	5
174	0
537	0
538	2
539	1
540	4
541	3
433	0
434	2
435	3
436	1
395	3
396	4
397	5
398	0
399	8
400	6
401	2
402	1
403	7
346	1
347	0
572	999999
573	999999
574	999999
575	999999
576	999999
577	999999
578	999999
579	999999
580	999999
581	999999
582	999999
390	4
391	2
392	3
393	0
394	1
83	6
84	5
85	10
86	4
87	8
88	2
89	9
90	7
91	0
92	3
93	1
369	0
370	5
371	2
372	4
373	8
374	3
375	7
376	9
377	6
378	1
379	7
380	4
381	5
382	2
383	3
384	6
385	0
386	9
387	1
388	8
389	10
361	7
362	1
363	0
364	6
365	8
366	2
367	4
368	3
1724	1
1725	2
1726	6
1727	5
1728	4
1729	3
1730	0
1683	0
1684	2
1685	1
1751	36
1752	27
1753	55
1754	23
1755	7
1756	52
1757	13
1758	56
1759	5
1760	43
1761	28
1762	2
1763	8
1764	58
1765	33
1766	3
1767	50
1768	19
1769	35
1770	0
1771	46
1772	49
1773	38
1774	42
1775	45
1776	12
1777	20
1778	16
1779	4
1780	31
1781	1
1782	40
1783	25
1784	32
1785	57
1786	51
1787	18
1788	15
1789	22
1790	39
1791	41
1792	44
1793	48
1794	37
1795	9
1796	17
1797	30
1798	47
1799	26
1800	10
1801	59
1802	29
1803	54
1804	11
1805	24
1806	6
1807	34
1808	21
1809	14
336	2
337	7
338	6
339	9
340	4
341	8
342	3
343	0
344	1
345	5
656	999999
657	999999
658	999999
659	999999
660	999999
661	999999
261	7
262	9
263	11
264	10
265	1
266	6
267	0
268	8
269	2
270	4
271	5
272	3
297	38
298	22
299	12
300	8
301	11
302	33
303	6
304	29
305	4
306	0
307	18
308	19
309	5
310	27
311	30
312	13
313	14
314	28
315	3
316	7
317	23
318	25
319	2
320	17
321	34
322	36
323	37
324	26
325	32
326	31
327	35
328	20
329	10
330	24
331	16
332	9
333	1
334	15
335	21
1020	1
1021	2
1022	3
1023	0
1024	6
1025	4
1026	5
643	12
644	3
645	1
646	2
647	11
648	10
649	5
650	0
651	6
652	7
653	8
654	9
655	4
273	3
274	5
275	8
276	13
277	16
278	17
279	11
280	2
281	4
282	10
283	15
284	1
285	0
286	14
287	12
288	9
289	7
995	14
996	4
997	15
998	7
999	9
1000	1
1001	12
1002	0
1003	3
1004	6
1005	8
1006	11
1007	10
1008	2
1009	5
1010	13
290	6
291	2
292	3
293	4
294	0
295	5
296	1
1011	2
1012	5
1013	8
1014	4
1015	7
1016	3
1017	0
1018	6
1019	1
933	15
934	7
935	13
936	26
937	0
938	17
939	4
940	21
941	10
942	16
943	11
944	12
945	18
946	23
947	19
948	1
949	20
950	27
951	3
952	2
953	25
954	14
955	22
956	6
957	8
958	5
959	9
960	24
965	20
966	19
967	24
968	15
969	18
970	10
971	14
972	21
973	2
974	12
975	27
976	29
977	7
978	13
979	11
980	17
981	0
982	5
983	16
984	25
985	9
986	1
987	4
988	26
989	22
990	23
991	28
992	3
993	8
994	6
1259	10
1260	0
1261	2
1262	1
1263	11
1264	4
1265	6
1266	13
1267	9
1268	7
1269	5
1270	3
1271	12
1272	8
742	999999
743	999999
744	999999
745	999999
746	999999
747	999999
748	999999
749	999999
750	999999
751	999999
752	999999
753	999999
754	999999
755	999999
1193	16
1194	10
1195	22
1196	1
1197	11
1198	19
1199	18
1200	6
1201	17
1202	21
1203	12
1204	13
1205	0
1206	14
1207	20
1208	8
1209	23
1210	9
1211	3
1212	7
1213	15
1145	2
1146	10
1147	8
1148	4
1149	0
1150	1
1151	9
1152	5
1153	12
1154	6
1155	11
1156	3
1157	7
1700	12
1701	17
1702	13
1703	11
1704	9
1705	3
1706	4
1707	8
1708	5
1709	16
1710	1
1711	19
1712	7
1713	18
1714	0
1715	23
1716	10
1717	15
1718	21
1719	22
1720	20
1721	6
1722	2
1723	14
1093	2
1094	8
1095	10
1096	6
1097	9
1098	5
1099	11
1100	7
1101	3
1102	0
1103	4
1104	1
1737	12
1738	6
1739	2
1740	13
1741	7
1742	8
1743	10
1744	0
1745	9
1746	4
1747	11
1748	5
1749	1
1750	3
961	3
962	2
963	1
964	0
870	7
871	18
872	13
873	6
874	10
875	15
876	8
877	16
878	2
879	17
880	1
881	9
882	0
883	14
884	3
885	11
886	4
887	5
888	12
1114	6
1115	0
1116	3
1117	5
1118	2
1119	4
1120	1
1160	6
1161	11
1162	25
1163	12
1164	13
1165	26
1166	20
1167	4
1168	3
1169	22
1170	16
1171	23
1172	18
1173	15
1174	9
1175	1
1176	2
1177	7
1178	8
1179	19
1180	27
1181	28
1182	17
1183	0
1184	10
1185	14
1186	5
1187	24
1105	6
1106	8
1107	7
1108	5
1109	0
1110	3
1111	4
1112	1
1113	2
920	0
921	1
922	2
848	999999
1273	0
1274	1
1275	2
1276	4
1277	3
1810	6
1811	14
1812	3
1813	10
1814	7
1815	1
1816	13
1817	9
1818	5
1819	2
1820	11
1821	8
1822	12
1823	0
1121	0
1224	0
1225	1
1065	23
1066	14
1067	5
1068	26
1069	11
1070	2
1071	8
1072	3
1073	18
1074	4
1075	1
1076	15
1077	7
1078	21
1079	13
1080	9
1081	20
1082	22
1083	6
1084	25
1085	24
1086	10
1087	12
1088	16
1089	0
1090	17
1091	19
702	2
703	7
704	1
705	3
706	6
707	4
708	9
709	5
710	0
711	8
1247	5
1248	3
1249	10
1250	6
1251	9
1252	2
1253	1
1254	0
1255	8
1256	11
1257	7
1258	4
1214	4
1215	5
1216	0
1217	9
1218	3
1219	7
1220	6
1221	1
1222	2
1223	8
1190	1
1191	0
1192	2
1158	1
1159	0
695	4
696	5
697	3
698	1
699	0
700	2
701	6
1188	999999
1189	999999
712	11
713	15
714	1
715	14
716	3
717	0
718	5
719	9
720	6
721	2
722	13
723	12
724	10
725	8
726	4
727	7
1691	0
1692	1
1693	3
1694	4
1695	2
1696	6
1697	8
1698	7
1699	5
1226	10
1227	5
1228	6
1229	13
1230	16
1231	9
1232	17
1233	8
1234	4
1235	18
1236	19
1237	7
1238	11
1239	12
1240	3
1241	0
1242	15
1243	20
1244	1
1245	14
1246	2
1138	6
1139	4
1140	1
1141	5
1142	3
1143	0
1144	2
1055	7
1056	1
1057	2
1058	5
1059	6
1060	0
1061	4
1062	9
1063	8
1064	3
917	2
918	0
919	1
923	3
924	7
925	0
926	8
927	5
928	6
929	999999
930	1
931	4
932	2
849	999999
850	999999
851	999999
852	999999
853	999999
854	999999
855	999999
856	999999
857	999999
858	999999
859	999999
860	999999
861	999999
862	999999
863	999999
864	0
865	999999
866	999999
867	999999
868	999999
869	1
889	3
890	4
891	2
892	1
893	5
894	0
908	7
909	5
910	3
911	0
912	2
913	1
914	8
915	4
916	6
821	1
822	0
823	7
824	2
825	8
826	9
827	5
828	6
829	4
830	3
895	5
896	11
897	6
898	9
899	3
900	12
901	1
902	2
903	7
904	8
905	10
906	4
907	0
831	1
832	2
833	3
834	6
835	5
836	7
837	0
838	4
776	0
777	2
778	1
820	0
792	0
793	2
794	1
795	3
796	6
797	14
798	17
799	5
800	21
801	19
802	0
803	4
804	3
805	2
806	1
807	7
808	13
809	10
810	18
811	22
812	9
813	23
814	11
815	8
816	12
817	20
818	16
819	15
779	5
780	11
781	7
782	10
783	9
784	12
785	2
786	8
787	4
788	0
789	1
790	3
791	6
740	1
741	0
839	7
840	0
841	1
842	8
843	4
844	5
845	3
846	2
847	6
771	999999
772	999999
773	1
774	2
775	3
756	999999
757	11
758	0
759	12
760	10
761	5
762	8
763	3
764	1
765	9
766	13
767	2
768	7
769	6
770	4
728	5
729	11
730	9
731	6
732	2
733	3
734	8
735	7
736	1
737	10
738	4
739	0
